X,Y,Score,Match_addr,ICO,ZNACKA,NAZEV,ULICE,PSC,MESTO,OKRES,KRAJ,rok,addr
-739884.31370000169,-1037175.8321,,,43026885,,Lékárna - OOVL Dolní Chabry,Ústecká 57/551,18400,Praha-Dolní Chabry,Praha 8,Hl. m. Praha,2007,"Ústecká 57, Praha-Dolní 18400"
-735896.41840000078,-1036892.7589000016,,,49688596,Lékárny Lloyds,"Lékárny Lloyds s.r.o., GLOBUS Čakovice",Kostelecká 822,19600,Praha-Čakovice,Praha 9,Hl. m. Praha,2007,"Kostelecká 822, Praha-Čakovice 19600"
-734613.42480000108,-1037203.7617,,,27376401,,"J & H Lékárny s.r.o., Lékárna Čakovice",Něvská 9/834,19600,Praha-Čakovice,Praha 9,Hl. m. Praha,2007,"Něvská 9, Praha-Čakovice 19600"
-730622.13069999963,-1038250.620000001,,,27385345,,"WINLEK s.r.o., Lékárna Vinoř",Mladoboleslavská 514,19017,Praha-Vinoř,Praha 9,Hl. m. Praha,2007,"Mladoboleslavská 514, Praha-Vinoř 19017"
-737289.22040000185,-1041469.1462000012,,,25242326,,"ORTIKA CZ s.r.o., Výdejna ZP",Sokolovská 304/810,19061,Praha 9,Praha 9,Hl. m. Praha,2007,"Sokolovská 304, Praha 19061"
-593687.41440000013,-1149361.3044999987,,,,,Lékárna Lada s.r.o.,Smetanovo nám. 327,67904,Adamov,,,2015,"Smetanovo nám. 327, Adamov 67904"
-897594.27800000086,-1005111.599199999,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Chebská ulice 2934,35201,Aš,,,2015,"Chebská ulice 2934, Aš 35201"
-536112.98000000045,-1175295.4947,,,,,Lékárna Babice,Babice 112,68703,Babice,,,2015,"Babice 112, Babice 68703"
-536984.34310000017,-1176734.2813999988,,,,,OOVL-TILIA APOTHEKA s.r.o.,Huštěnovice 61,68703,Babice u Uherského Hradiště,,,2015,"Huštěnovice 61, Babice u Uherského Hradiště 68703"
-763145.10669999942,-972897.28209999949,,,,,Lékárna,Školní 551,68754,Bánov,,,2015,"Školní 551, Bánov 68754"
-466152.03440000117,-1123240.9952999987,,,,,Mruzkova lékárna,Baška 420,73901,Baška,,,2015,"Baška 420, Baška 73901"
-782274.26979999989,-1145914.5583,,,,,Lékárna Pod Helfenburkem,nám. Míru 15,38773,Bavorov,,,2015,"nám. Míru 15, Bavorov 38773"
-787041.82620000094,-996220.28500000015,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Bečov č.p. 17,43526,Bečov u Mostu,,,2015,"Bečov č.p. 17, Bečov u Mostu 43526"
-697815.14909999818,-1063511.0396,,,,,OOVL - L Lékárna U modrého ráčka,Bečváry 185,28143,Bečváry,,,2015,"Bečváry 185, Bečváry 28143"
-709649.62480000034,-1000946.4789999984,,,,,Bělá,Masarykovo nám. 19,29421,Bělá pod Bezdězem,,,2015,"Masarykovo nám. 19, Bělá pod Bezdězem 29421"
-711147.90139999986,-1024815.2221,,,,,Viola,Osvoboz. politických vězňů 241,29471,Benátky nad Jizerou,,,2015,"Osvoboz. politických vězňů 241, Benátky nad Jizerou 29471"
-740650.63969999924,-969909.97470000014,,,,,U Matky Boží,Mírové nám. 16,40722,Benešov nad Ploučnicí,,,2015,"Mírové nám. 16, Benešov nad Ploučnicí 40722"
-582802.45149999857,-1127157.1330000013,,,,,OOVL - L LEBO ARKLEB,Benešov 122,67953,Benešov u Boskovic,,,2015,"Benešov 122, Benešov u Boskovic 67953"
-728600.93439999968,-1077901.7579,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Červené Vršky 2217,25601,Benešov u Prahy,,,2015,"Červené Vršky 2217, Benešov u Prahy 25601"
-728975.12660000101,-1078706.9589999989,,,,,Nemocniční lékárna,Máchova 400,25646,Benešov u Prahy,,,2015,"Máchova 400, Benešov u Prahy 25646"
-728309.43629999831,-1079201.3955,,,,,Lékárna NOVEA,Masarykovo nám. 4,25601,Benešov u Prahy,,,2015,"Masarykovo nám. 4, Benešov u Prahy 25601"
-728137.02010000125,-1079245.664799999,,,,,Lékárna Na Bezděkově,Na Bezděkově 2154,25601,Benešov u Prahy,,,2015,"Na Bezděkově 2154, Benešov u Prahy 25601"
-728541.78990000114,-1078949.8060000017,,,,,Alma,Pražská 1697,25601,Benešov u Prahy,,,2015,"Pražská 1697, Benešov u Prahy 25601"
-728219.60929999873,-1079170.3973000012,,,,,Lékárna NOVEA,Řeznická 227/100,25601,Benešov u Prahy,,,2015,"Řeznická 227, Benešov u Prahy 25601"
-728522.44619999826,-1079301.6356999986,,,,,Lékárna Na Zámecké,Tyršova 2076,25601,Benešov u Prahy,,,2015,"Tyršova 2076, Benešov u Prahy 25601"
-728736.6708999984,-1079281.7545000017,,,,,LÉKÁRNA - INNERA s.r.o.,Tyršova 828,25601,Benešov u Prahy,,,2015,"Tyršova 828, Benešov u Prahy 25601"
-756571.93780000135,-1121797.6779000014,,,,,Lékárna U Sv.Martina,nám. Svobody 33,39843,Bernartice,,,2015,"nám. Svobody 33, Bernartice 39843"
-531018.3114,-1178439.5753,,,,,LÉKÁRNA U ZÁMKU,Bílovice 522,68712,Bílovice,,,2015,"Bílovice 522, Bílovice 68712"
-593120.88309999928,-1142629.1763,,,,,Lékárna Pod nemocnicí,Boženy Němcové 1025/9,67801,Blansko,,,2015,"Boženy Němcové 1025, Blansko 67801"
-592980.6763000004,-1142694.003699999,,,,,Lékárna Nemocnice Blansko,Sadová 33,67831,Blansko,,,2015,"Sadová 33, Blansko 67831"
-791395.61829999834,-1109906.0689999983,,,,,Lékárna Poliklinika,J.Wericha 502,38801,Blatná,,,2015,"J.Wericha 502, Blatná 38801"
-534424.96009999886,-1196065.4400000013,,,,,RNDr.V.Navrátilová - Lékárna,Náměstí 28,69671,Blatnice pod Sv.Antonínkem,,,2015,"Náměstí 28, Blatnice pod Sv.Antonínkem 69671"
-656384.77739999816,-1176044.985,,,,,OOVL - Blížkovice,Blížkovice 131,67155,Blížkovice,,,2015,"Blížkovice 131, Blížkovice 67155"
-813603.3273999989,-1089489.1523,,,,,BETULA,Americká ul. 636,33601,Blovice,,,2015,"Americká ul. 636, Blovice 33601"
-813621.35720000044,-1089684.1591,,,,,Lékárna Blovice,ul. 5. května 664,33601,Blovice,,,2015,"ul. 5. května 664, Blovice 33601"
-630138.56230000034,-1125811.5416,,,,,OOVL - L U SALVÁTORA,Bobrová 309,59255,Bobrová,,,2015,"Bobrová 309, Bobrová 59255"
-839082.83769999817,-1021814.0769000016,,,,,Bochov,nám. Míru 38,36471,Bochov,,,2015,"nám. Míru 38, Bochov 36471"
-512173.44469999894,-1186798.566199999,,,,,Lékárna Dům zdraví,Nábřeží Svobody 168,68771,Bojkovice,,,2015,"Nábřeží Svobody 168, Bojkovice 68771"
-748949.34690000117,-968589.34189999849,,,,,Na Výsluní,Vítězství 184,40711,Boletice nad Labem,,,2015,"Vítězství 184, Boletice nad Labem 40711"
-865883.53249999881,-1066637.3204,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Přimdská 501,34802,Bor u Tachova,,,2015,"Přimdská 501, Bor u Tachova 34802"
-744703.728599999,-1175961.0709999986,,,,,Borovanská lékárna,Žižkovo náměstí 56,37312,Borovany,,,2015,"Žižkovo náměstí 56, Borovany 37312"
-545766.18710000068,-1181003.0473,,,,,Lékárna Boršice,Boršice 306,68709,Boršice,,,2015,"Boršice 306, Boršice 68709"
-590948.06179999933,-1128800.9791,,,,,LÉKÁRNA,Masarykovo nám. 25/25,68001,Boskovice,,,2015,"Masarykovo nám. 25, Boskovice 68001"
-625724.56670000032,-1198067.3596,,,,,OOVL - L U sv. Tadeáše,Božice 384,67164,Božice,,,2015,"Božice 384, Božice 67164"
-724943.52019999921,-1034132.8843999989,,,,,"Ústavní lékárna, Nemocnice Brandýs nad Labem",Brázdimská 1000,25001,Brandýs nad Labem,,,2015,"Brázdimská 1000, Brandýs nad Labem 25001"
-724798.8273999989,-1034744.8592999987,,,,,Lékárna U polikliniky,J.Wolkera 2260/341,25001,Brandýs nad Labem,,,2015,"J.Wolkera 2260, Brandýs nad Labem 25001"
-724911.52600000054,-1034074.9354000017,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Kostelecká 1959,25001,Brandýs nad Labem,,,2015,"Kostelecká 1959, Brandýs nad Labem 25001"
-724466.73360000178,-1034506.3623000011,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Masarykovo nám. 95,25001,Brandýs nad Labem,,,2015,"Masarykovo nám. 95, Brandýs nad Labem 25001"
-725246.35680000111,-1035570.54,,,,,TILIA,Pražská 75,25001,Brandýs nad Labem,,,2015,"Pražská 75, Brandýs nad Labem 25001"
-723267.60229999945,-1033575.6362,,,,,U sv.Václava,Mariánské nám. 1344/103,25002,Brandýs nad Labem - Stará Boleslav,,,2015,"Mariánské nám. 1344, Brandýs nad Labem - Stará Boleslav 25002"
-560429.80240000039,-1169127.3035999984,,,,,Lékárna U Sv. Mikuláše,Náměstí 73,68332,Brankovice,,,2015,"Náměstí 73, Brankovice 68332"
-807963.96579999849,-1062312.1671000011,,,,,U Sv. Vavřince,Stupno 181,33824,Břasy,,,2015,"Stupno 181, Břasy 33824"
-583373.92929999903,-1211747.5352,,,,,Lékárna Na poliklinice,Bří. Mrštíků 38,69074,Břeclav,,,2015,"Bří. Mrštíků 38, Břeclav 69074"
-582918.41910000145,-1211422.2991999984,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Jana Palacha 3152/17,69002,Břeclav,,,2015,"Jana Palacha 3152, Břeclav 69002"
-581671.35640000179,-1208892.3746999986,,,49621173,BENU,BENU Lékárna,Lidická 3341/137,69002,Břeclav,,,2015,"Lidická 3341, Břeclav 69002"
-581855.02789999917,-1209096.6224999987,,,,,Lékárna U sv. Václava,Lidická 3411,69002,Břeclav,,,2015,"Lidická 3411, Břeclav 69002"
-582810.65260000154,-1211522.728399999,,,,,Lékárna BV Centrum,Sady 28.října 23,69002,Břeclav,,,2015,"Sady 28.října 23, Břeclav 69002"
-583503.86820000038,-1211755.4963,,,,,Lékárna Nemocnice Břeclav,U nemocnice 1,69074,Břeclav,,,2015,"U nemocnice 1, Břeclav 69074"
-528376.53819999844,-1176057.965399999,,,,,OOVL - L Jarošov,Březolupy 520,68713,Březolupy,,,2015,"Březolupy 520, Březolupy 68713"
-867199.3838,-1017430.6592000015,,,,,Březová,Okružní 226,35761,Březová,,,2015,"Okružní 226, Březová 35761"
-598982.12449999899,-1111910.0,,,,,Lékárna Brněnec,Brněnec 90,56904,Brněnec,,,2015,"Brněnec 90, Brněnec 56904"
-595862.23809999973,-1160325.1543999985,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Bubeníčkova 2688/1,61500,Brno,,,2015,"Bubeníčkova 2688, Brno 61500"
-597751.93679999933,-1159421.1997000016,,,,,Lékárna Surgal Clinic,Drobného 38-40,60200,Brno,,,2015,"Drobného 38-40, Brno 60200"
-596436.41690000147,-1157802.9311,,,,,Lékárna Halasovo náměstí,Halasovo nám. 1,63800,Brno,,,2015,"Halasovo nám. 1, Brno 63800"
-596729.21499999985,-1157644.2032000013,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Halasovo náměstí 6b,63800,Brno,,,2015,"Halasovo náměstí 6b, Brno 63800"
-596128.10550000146,-1162133.476399999,,,,,Lékárna Psychiatrické nemocnice Brno,Húskova 2,61832,Brno,,,2015,"Húskova 2, Brno 61832"
-592793.67709999904,-1163162.5376,,,,,Lékárna ALTHAEA rosea s.r.o.,Jihomoravské nám. 1,62700,Brno,,,2015,"Jihomoravské nám. 1, Brno 62700"
-598038.08150000125,-1161163.5520000011,,,,,Lékárna U Kapucínů,Kapucínské nám. 2,60200,Brno,,,2015,"Kapucínské nám. 2, Brno 60200"
-598725.53240000084,-1159835.2177999988,,,,,Lékárna U Zderada,"Křenová 71, IFM Centrum",60200,Brno,,,2015,"Křenová 71, IFM Centrum, Brno 60200"
-603500.64359999821,-1159942.026,,,,,Lékárna J.G.Mendela,Libušina tř. 4,62300,Brno,,,2015,"Libušina tř. 4, Brno 62300"
-599201.95499999821,-1161231.358,,,,,Lékárna Na Mendlově náměstí,Mendlovo nám. 14,60300,Brno,,,2015,"Mendlovo nám. 14, Brno 60300"
-603424.77919999883,-1156766.7168,,,,,Salfa lékárna s drogerií,nám. 28.dubna 2,63500,Brno,,,2015,"nám. 28.dubna 2, Brno 63500"
-596904.94590000063,-1158312.661699999,,,,,Lékárna Plus,nám. SNP 32,61300,Brno,,,2015,"nám. SNP 32, Brno 61300"
-601407.30719999969,-1162368.6963,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Netroufalky 14-16,62500,Brno,,,2015,"Netroufalky 14-16, Brno 62500"
-598616.70419999957,-1158128.7947999984,,,,,Fakultní lékárna FaF VFU Brno,Palackého 1-3,61242,Brno,,,2015,"Palackého 1-3, Brno 61242"
-594356.66279999912,-1159978.8339,,,,,Lékárna Pálava,Pálavské nám. 14,62800,Brno,,,2015,"Pálavské nám. 14, Brno 62800"
-598874.93259999901,-1161099.153,,,,,Lékárna FN u sv. Anny v Brně,Pekařská 53,65691,Brno,,,2015,"Pekařská 53, Brno 65691"
-593237.95059999824,-1163404.8519,,,49621173,BENU,BENU Lékárna,Řípská 1476/27,62700,Brno,,,2015,"Řípská 1476, Brno 62700"
-598725.53240000084,-1159835.2177999988,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,"Sportovní 21, OD Kaufland",60200,Brno,,,2015,"Sportovní 21, OD Kaufland, Brno 60200"
-598487.75649999827,-1165878.0968,,,49621173,BENU,BENU Lékárna,"Vídeňská 100, OC Futurum",61900,Brno,,,2015,"Vídeňská 100, OC Futurum, Brno 61900"
-599246.50670000166,-1161913.2877000012,,,49621173,BENU,BENU Lékárna,Vídeňská 22B,63900,Brno,,,2015,"Vídeňská 22B, Brno 63900"
-596547.69049999863,-1160082.875,,,,,Lékárna VN,Zábrdovická 3,63600,Brno,,,2015,"Zábrdovická 3, Brno 63600"
-598543.55660000071,-1160345.9417,,,,,Lékárna V Bílém domě,Žerotínovo nám. 6,60200,Brno,,,2015,"Žerotínovo nám. 6, Brno 60200"
-600005.51060000062,-1162479.5277,,,,,Ústavní lékárna MOÚ,Žlutý kopec 7,65653,Brno,,,2015,"Žlutý kopec 7, Brno 65653"
-595532.99720000103,-1167769.1585,,,,,OOVL - L Jemelkova,U Zbrojnice,64300,Brno - Chrlice,,,2015,"U Zbrojnice, Brno - Chrlice 64300"
-596737.11609999835,-1160378.0353000015,,,,,Pilulka Lékárna,Tkalcovská 1/3,60200,Brno - Zábrdovice,,,2015,"Tkalcovská 1, Brno - Zábrdovice 60200"
-606788.44619999826,-1158493.6136999987,,,,,OOVL - L Biovita,Křivánkovo nám. 16,64100,Brno - Žebětín,,,2015,"Křivánkovo nám. 16, Brno - Žebětín 64100"
-596026.173599999,-1162996.2265,,,,,HORNMED s.r.o.,Charbulova 296/8,61800,Brno-Černovice,,,2015,"Charbulova 296, Brno-Černovice 61800"
-577717.23620000109,-1123473.2029,,,,,Lékárna Brodek,Brodek u Konice 328,79846,Brodek u Konice,,,2015,"Brodek u Konice 328, Brodek u Konice 79846"
-542032.79199999943,-1134494.137499999,,,,,U nádraží,ul. 9.května 383,75103,Brodek u Přerova,,,2015,"ul. 9.května 383, Brodek u Přerova 75103"
-561654.07259999961,-1145045.1246999986,,,,,Lékárna,Zámecká ul. 370,79807,Brodek u Prostějova,,,2015,"Zámecká ul. 370, Brodek u Prostějova 79807"
-495950.27519999817,-1183632.4836000018,,,,,Lékárna Na náměstí,nám. H.Synkové 945,76331,Brumov - Bylnice,,,2015,"nám. H.Synkové 945, Brumov - Bylnice 76331"
-496719.00070000067,-1183042.2567000017,,,,,Lékárna,sídliště Družba 1189,76331,Brumov - Bylnice,,,2015,"sídliště Družba 1189, Brumov - Bylnice 76331"
-640740.18129999936,-1147348.4287,,,,,Lékárna ARNIKA,Budišov u Třebíče 355,67503,Budišov u Třebíče,,,2015,"Budišov u Třebíče 355, Budišov u Třebíče 67503"
-636506.66270000115,-1051643.2082999982,,,,,Lékárna Býšť,Býšť 78,53322,Býšť,,,2015,"Býšť 78, Býšť 53322"
-611687.5335999988,-1110814.918299999,,,,,Lékárna,náměstí Na Podkově 25,56992,Bystré u Poličky,,,2015,"náměstí Na Podkově 25, Bystré u Poličky 56992"
-440895.8590000011,-1126245.3988,,,,,Herba,Bystřice 496,73995,Bystřice,,,2015,"Bystřice 496, Bystřice 73995"
-619215.961,-1121691.4712999985,,,,,Lékárna U sv.Vavřince,Masarykovo nám. 2,59301,Bystřice nad Pernštejnem,,,2015,"Masarykovo nám. 2, Bystřice nad Pernštejnem 59301"
-619264.96249999851,-1121745.0249999985,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Masarykovo nám. 63,59301,Bystřice nad Pernštejnem,,,2015,"Masarykovo nám. 63, Bystřice nad Pernštejnem 59301"
-518826.81879999861,-1145946.7245,,,,,Lékárna Medica,Masarykovo náměstí 72,76961,Bystřice pod Hostýnem,,,2015,"Masarykovo náměstí 72, Bystřice pod Hostýnem 76961"
-730589.49219999835,-1084534.702,,,,,Lékárna Bystřice,Nám. 2.odboje 450,25751,Bystřice u Benešova,,,2015,"Nám. 2.odboje 450, Bystřice u Benešova 25751"
-675883.75030000135,-1072257.4483,,,,,Lékárna U nemocnice,Jeníkovská 1926,28601,Čáslav,,,2015,"Jeníkovská 1926, Čáslav 28601"
-676190.56830000132,-1071512.8993000016,,,,,U Divadla,Masarykova 45,28601,Čáslav,,,2015,"Masarykova 45, Čáslav 28601"
-575063.50919999927,-1190942.6204999983,,,,,Lékárna,Čejč 73,69614,Čejč,,,2015,"Čejč 73, Čejč 69614"
-469604.69669999927,-1133119.8337000012,,,,,OOVL,Čeladná 1,73912,Čeladná,,,2015,"Čeladná 1, Čeladná 73912"
-788039.06269999966,-1063199.2628999986,,,,,OOVL - L U Větrného kohouta,Nám. kapitána Kučery 10,26761,Cerhovice,,,2015,"Nám. kapitána Kučery 10, Cerhovice 26761"
-636729.66409999877,-1030636.073899999,,,,,OOVL - L Tilia,gen.Svobody 266,50304,Černožice nad Labem,,,2015,"gen.Svobody 266, Černožice nad Labem 50304"
-578501.875,-1068115.2956,,,,,LÉKÁRNA POD SUCHÝM VRCHEM,č.p. 339,56161,Červená Voda,,,2015,"č.p. 339, Červená Voda 56161"
-865652.70870000124,-1105422.535,,,,,Lékárna Folmava,Folmava 153,34532,Česká Kubice,,,2015,"Folmava 153, Česká Kubice 34532"
-866985.16890000179,-1107019.7666000016,,,,,Lékárna Fortis,Horní Folmava 71,34532,Česká Kubice,,,2015,"Horní Folmava 71, Česká Kubice 34532"
-725866.4846,-978902.62220000103,,,,,"Lékárna ""U Nádraží"" s.r.o.",Čs.armády 1566,47001,Česká Lípa,,,2015,"Čs.armády 1566, Česká Lípa 47001"
-725694.93769999966,-978117.89710000157,,,,,Lékárna Na Náměstí,nám. T.G.M. 164,47001,Česká Lípa,,,2015,"nám. T.G.M. 164, Česká Lípa 47001"
-724803.3651,-978296.71609999985,,,,,Nemocniční lékárna,Purkyňova 1849,47077,Česká Lípa,,,2015,"Purkyňova 1849, Česká Lípa 47077"
-623775.39400000125,-1023629.7036999986,,,,,U Zlatého hada,Husovo nám. 2,55203,Česká Skalice,,,2015,"Husovo nám. 2, Česká Skalice 55203"
-758364.39180000126,-1164790.7685,,,,,Luna,A.Barcala 1461,37005,České Budějovice,,,2015,"A.Barcala 1461, České Budějovice 37005"
-756396.53770000115,-1167621.5366000012,,,,,Lékárna Nemocnice,B.Němcové 585/54,37087,České Budějovice,,,2015,"B.Němcové 585, České Budějovice 37087"
-756379.59589999914,-1167747.5973,,,,,LÉKÁRNA PŘED ŠPITÁLEM,B.Němcové 610/39,37007,České Budějovice,,,2015,"B.Němcové 610, České Budějovice 37007"
-757781.04690000042,-1164977.2575,,,,,Šumava,Karla Šafáře 64,37005,České Budějovice,,,2015,"Karla Šafáře 64, České Budějovice 37005"
-756178.85860000178,-1167600.5870000012,,,,,Lékárna U Krále Jiřího,Nám. Jiřího z Poděbrad 1,37007,České Budějovice,,,2015,"Nám. Jiřího z Poděbrad 1, České Budějovice 37007"
-755385.07869999856,-1166092.6345999986,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,nám. Přem.Otakara II. 88/26,37001,České Budějovice,,,2015,"nám. Přem.Otakara II. 88, České Budějovice 37001"
-755523.81560000032,-1166438.4448999986,,,,,LÉKÁRNA METROPOL,Senovážné náměstí 248/2,37001,České Budějovice,,,2015,"Senovážné náměstí 248, České Budějovice 37001"
-711819.71730000153,-1048652.868900001,,,,,Lékárna U Věže,náměstí Arnošta z Pardubic 21,28201,Český Brod,,,2015,"náměstí Arnošta z Pardubic 21, Český Brod 28201"
-693851.65549999848,-985188.90850000083,,,,,Český Dub,náměstí Bedřicha Smetany 10,46343,Český Dub,,,2015,"náměstí Bedřicha Smetany 10, Český Dub 46343"
-769040.74320000038,-1182628.9017000012,,,,,Lékárna Nemocnice Český Krumlov,Nemocniční 429,38127,Český Krumlov,,,2015,"Nemocniční 429, Český Krumlov 38127"
-769684.73550000042,-1182411.449000001,,,49621173,BENU,BENU Lékárna,"Urbinská 236, OC Kaufland",38101,Český Krumlov,,,2015,"Urbinská 236, OC Kaufland, Český Krumlov 38101"
-733057.07339999825,-1053998.948899999,,,49621173,BENU,BENU Lékárna,Obchodní 111,25170,Čestlice,,,2015,"Obchodní 111, Čestlice 25170"
-889728.66660000011,-1025053.1123000011,,,,,Lékárna U Petra,Svatý Kříž čp. 302,35002,Cheb,,,2015,"Svatý Kříž čp. 302, Cheb 35002"
-886911.76069999859,-1022597.8182,,,,,Lékárna Janzen,"Švédský vrch, Na Návrší 2244/1",35002,Cheb,,,2015,"Švédský vrch, Na Návrší 2244, Cheb 35002"
-887121.7650000006,-1006146.9322,,,49621173,BENU,BENU Lékárna,tř. Svobody 502/3,35002,Cheb,,,2015,"tř. Svobody 502, Cheb 35002"
-828870.01619999856,-1081600.9814000018,,,,,OOVL - L Svatovítská lékárna,nám. B. Kašpara 450,33442,Chlumčany,,,2015,"nám. B. Kašpara 450, Chlumčany 33442"
-809557.63089999929,-990751.49049999937,,,49621173,BENU,BENU Lékárna,Černovická 5430 - OC Globus,43003,Chomutov,,,2015,"Černovická 5430 - OC Globus, Chomutov 43003"
-808115.50200000033,-991318.74439999834,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,"Farského 4732, OC Chomutovka",43001,Chomutov,,,2015,"Farského 4732, OC Chomutovka, Chomutov 43001"
-808336.00389999896,-992318.91950000077,,,,,"Krajská zdravotní, a.s. - Nemocnice Chomutov, o.z.",Kochova 1185,43012,Chomutov,,,2015,"Kochova 1185, Chomutov 43012"
-807066.99859999865,-991045.90239999816,,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Mostecká 5894,43001,Chomutov,,,2015,"Mostecká 5894, Chomutov 43001"
-836440.15100000054,-1078058.0218999982,,,,,OOVL - L U Zlatého hada II,Plzeňská 88,33023,Chotěšov,,,2015,"Plzeňská 88, Chotěšov 33023"
-825905.13630000129,-1064050.1152000017,,,49621173,BENU,BENU Lékárna,"Chotíkov 385, OC Globus",33017,Chotíkov,,,2015,"Chotíkov 385, OC Globus, Chotíkov 33017"
-813445.45549999923,-1065914.9485,,,,,OOVL - L Denisovo nábřeží,nám. Českých legií 599,33003,Chrást,,,2015,"nám. Českých legií 599, Chrást 33003"
-637772.39070000127,-1077299.6228,,,,,Lékárna,U pošty 17,53851,Chrast u Chrudimě,,,2015,"U pošty 17, Chrast u Chrudimě 53851"
-541600.99810000136,-1148357.3671999983,,,,,Lékárna,ul. Míru 825,76811,Chropyně,,,2015,"ul. Míru 825, Chropyně 76811"
